placeholder_id,caminho,dominio,modulo,tipo,prioridade,funcao_esperada,especificacao_necessaria,dependencias,owner_necessario,testes_necessarios,criterios_de_aceite,riscos,recomendacao,confianca,status,aprovado_para_gate_5
8460,10-platform/regenera-platform-terraform/.tool-versions,PLATAFORMA E INFRAESTRUTURA,10-platform/regenera-platform-terraform,B,P2,Módulo de P2 classificado como B.,NAO,Infraestrutura,Tech Lead / Arquitetura,NAO,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
8462,10-platform/regenera-platform-terraform/CODEOWNERS,PLATAFORMA E INFRAESTRUTURA,10-platform/regenera-platform-terraform,B,P2,Módulo de P2 classificado como B.,NAO,Infraestrutura,Tech Lead / Arquitetura,NAO,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,CONFIGURAR_APOS_MAPEAR_MODULO,ALTA,P2_SPEC_REQUIRED,FALSE
8520,15-tools/regenera-tool-comment-gate/.tool-versions,FERRAMENTAS DE ENGENHARIA,15-tools/regenera-tool-comment-gate,C,P3,Módulo de P3 classificado como C.,NAO,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
8558,15-tools/regenera-tool-contract-linter/.tool-versions,FERRAMENTAS DE ENGENHARIA,15-tools/regenera-tool-contract-linter,B,P3,Módulo de P3 classificado como B.,NAO,Infraestrutura,Tech Lead / Arquitetura,NAO,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
8596,15-tools/regenera-tool-developer-cli/.tool-versions,FERRAMENTAS DE ENGENHARIA,15-tools/regenera-tool-developer-cli,C,P3,Módulo de P3 classificado como C.,NAO,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
8638,15-tools/regenera-tool-local-environment/.tool-versions,FERRAMENTAS DE ENGENHARIA,15-tools/regenera-tool-local-environment,C,P3,Módulo de P3 classificado como C.,NAO,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
8675,15-tools/regenera-tool-migration-validator/.tool-versions,FERRAMENTAS DE ENGENHARIA,15-tools/regenera-tool-migration-validator,C,P0,Módulo de P0 classificado como C.,NAO,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
8715,15-tools/regenera-tool-release-manifest/.tool-versions,FERRAMENTAS DE ENGENHARIA,15-tools/regenera-tool-release-manifest,C,P3,Módulo de P3 classificado como C.,NAO,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
8752,15-tools/regenera-tool-sbom/.tool-versions,FERRAMENTAS DE ENGENHARIA,15-tools/regenera-tool-sbom,C,P3,Módulo de P3 classificado como C.,NAO,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
8789,15-tools/regenera-tool-schema-validator/.tool-versions,FERRAMENTAS DE ENGENHARIA,15-tools/regenera-tool-schema-validator,C,P3,Módulo de P3 classificado como C.,NAO,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
8826,15-tools/regenera-tool-secret-scanner/.tool-versions,FERRAMENTAS DE ENGENHARIA,15-tools/regenera-tool-secret-scanner,C,P3,Módulo de P3 classificado como C.,NAO,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
8864,15-tools/regenera-tool-test-data/.tool-versions,FERRAMENTAS DE ENGENHARIA,15-tools/regenera-tool-test-data,C,P3,Módulo de P3 classificado como C.,NAO,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
8901,13-quality/regenera-quality-chaos/.tool-versions,QUALIDADE E HOMOLOGAÇÃO,13-quality/regenera-quality-chaos,C,P2,Módulo de P2 classificado como C.,NAO,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
8903,13-quality/regenera-quality-chaos/CODEOWNERS,QUALIDADE E HOMOLOGAÇÃO,13-quality/regenera-quality-chaos,C,P2,Módulo de P2 classificado como C.,SIM,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,IMPLEMENTAR_COM_ESPECIFICACAO,ALTA,P2_SPEC_REQUIRED,FALSE
8938,13-quality/regenera-quality-contract/.tool-versions,QUALIDADE E HOMOLOGAÇÃO,13-quality/regenera-quality-contract,C,P2,Módulo de P2 classificado como C.,NAO,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
8940,13-quality/regenera-quality-contract/CODEOWNERS,QUALIDADE E HOMOLOGAÇÃO,13-quality/regenera-quality-contract,C,P2,Módulo de P2 classificado como C.,SIM,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,IMPLEMENTAR_COM_ESPECIFICACAO,ALTA,P2_SPEC_REQUIRED,FALSE
8975,13-quality/regenera-quality-e2e/.tool-versions,QUALIDADE E HOMOLOGAÇÃO,13-quality/regenera-quality-e2e,C,P2,Módulo de P2 classificado como C.,NAO,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
8977,13-quality/regenera-quality-e2e/CODEOWNERS,QUALIDADE E HOMOLOGAÇÃO,13-quality/regenera-quality-e2e,C,P2,Módulo de P2 classificado como C.,SIM,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,IMPLEMENTAR_COM_ESPECIFICACAO,ALTA,P2_SPEC_REQUIRED,FALSE
9012,13-quality/regenera-quality-financial-invariants/.tool-versions,QUALIDADE E HOMOLOGAÇÃO,13-quality/regenera-quality-financial-invariants,C,P2,Módulo de P2 classificado como C.,NAO,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
9014,13-quality/regenera-quality-financial-invariants/CODEOWNERS,QUALIDADE E HOMOLOGAÇÃO,13-quality/regenera-quality-financial-invariants,C,P2,Módulo de P2 classificado como C.,SIM,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,IMPLEMENTAR_COM_ESPECIFICACAO,ALTA,P2_SPEC_REQUIRED,FALSE
9066,13-quality/regenera-quality-integration/.tool-versions,QUALIDADE E HOMOLOGAÇÃO,13-quality/regenera-quality-integration,C,P2,Módulo de P2 classificado como C.,NAO,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
9068,13-quality/regenera-quality-integration/CODEOWNERS,QUALIDADE E HOMOLOGAÇÃO,13-quality/regenera-quality-integration,C,P2,Módulo de P2 classificado como C.,SIM,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,IMPLEMENTAR_COM_ESPECIFICACAO,ALTA,P2_SPEC_REQUIRED,FALSE
9114,13-quality/regenera-quality-performance/.tool-versions,QUALIDADE E HOMOLOGAÇÃO,13-quality/regenera-quality-performance,C,P2,Módulo de P2 classificado como C.,NAO,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
9116,13-quality/regenera-quality-performance/CODEOWNERS,QUALIDADE E HOMOLOGAÇÃO,13-quality/regenera-quality-performance,C,P2,Módulo de P2 classificado como C.,SIM,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,IMPLEMENTAR_COM_ESPECIFICACAO,ALTA,P2_SPEC_REQUIRED,FALSE
9152,13-quality/regenera-quality-regulatory/.tool-versions,QUALIDADE E HOMOLOGAÇÃO,13-quality/regenera-quality-regulatory,C,P2,Módulo de P2 classificado como C.,NAO,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
9154,13-quality/regenera-quality-regulatory/CODEOWNERS,QUALIDADE E HOMOLOGAÇÃO,13-quality/regenera-quality-regulatory,C,P2,Módulo de P2 classificado como C.,SIM,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,IMPLEMENTAR_COM_ESPECIFICACAO,ALTA,P2_SPEC_REQUIRED,FALSE
9189,13-quality/regenera-quality-resilience/.tool-versions,QUALIDADE E HOMOLOGAÇÃO,13-quality/regenera-quality-resilience,C,P2,Módulo de P2 classificado como C.,NAO,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
9191,13-quality/regenera-quality-resilience/CODEOWNERS,QUALIDADE E HOMOLOGAÇÃO,13-quality/regenera-quality-resilience,C,P2,Módulo de P2 classificado como C.,SIM,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,IMPLEMENTAR_COM_ESPECIFICACAO,ALTA,P2_SPEC_REQUIRED,FALSE
9226,13-quality/regenera-quality-security/.tool-versions,QUALIDADE E HOMOLOGAÇÃO,13-quality/regenera-quality-security,C,P0,Módulo de P0 classificado como C.,NAO,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
9228,13-quality/regenera-quality-security/CODEOWNERS,QUALIDADE E HOMOLOGAÇÃO,13-quality/regenera-quality-security,C,P0,Módulo de P0 classificado como C.,SIM,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,IMPLEMENTAR_COM_ESPECIFICACAO,ALTA,P0_SPEC_REQUIRED,FALSE
9264,13-quality/regenera-quality-test-data/.tool-versions,QUALIDADE E HOMOLOGAÇÃO,13-quality/regenera-quality-test-data,C,P2,Módulo de P2 classificado como C.,NAO,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
9266,13-quality/regenera-quality-test-data/CODEOWNERS,QUALIDADE E HOMOLOGAÇÃO,13-quality/regenera-quality-test-data,C,P2,Módulo de P2 classificado como C.,SIM,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,IMPLEMENTAR_COM_ESPECIFICACAO,ALTA,P2_SPEC_REQUIRED,FALSE
9301,13-quality/regenera-quality-unit/.tool-versions,QUALIDADE E HOMOLOGAÇÃO,13-quality/regenera-quality-unit,C,P2,Módulo de P2 classificado como C.,NAO,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
9303,13-quality/regenera-quality-unit/CODEOWNERS,QUALIDADE E HOMOLOGAÇÃO,13-quality/regenera-quality-unit,C,P2,Módulo de P2 classificado como C.,SIM,Componente principal do domínio,Tech Lead / Arquitetura,SIM,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,IMPLEMENTAR_COM_ESPECIFICACAO,ALTA,P2_SPEC_REQUIRED,FALSE
9327,renovate.json,FUNDAÇÃO DO WORKSPACE,renovate.json,B,P1,Módulo de P1 classificado como B.,NAO,Infraestrutura,Tech Lead / Arquitetura,NAO,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,MANTER_MINIMO_INTENCIONAL,ALTA,INTENTIONAL_MINIMAL_FILE,FALSE
9328,sonar-project.properties,FUNDAÇÃO DO WORKSPACE,sonar-project.properties,B,P1,Módulo de P1 classificado como B.,NAO,Infraestrutura,Tech Lead / Arquitetura,NAO,Passar nos testes unitários e de integração,FALHA_NA_IMPLANTACAO,CONFIGURAR_APOS_MAPEAR_MODULO,ALTA,P1_SPEC_REQUIRED,FALSE
